content,doubleQuality
pozytywnie na czas,0
słabo się rozpuszcza,0
jak dla mnie jedne z najlepszych jakie używałem myją nawet brudne garnki na  minutowym programie żona w końcu przestała opłukiwać wcześniej naczynia,0
polecam dopierają wszystko że nawet hajzer by był zaskoczony,0
kapsułki domywają naczynia nawet w trybie eco brak zacieków czynią zmywarkę najlepszym urządzeniem kuchennym pod słońcem ,0
te kapsułki są niesamowite efekt doskonały,0
juz od dłuższego czasu stosuję tylko te tabletki,0
co marka to marka,0
do mojej nowej zmywarki są super naczynia czyste błyszczące używam program eco,0
kapsułki bardzo dobre jakościowe bez zastrzeżeń,0
moim zdaniem to najlepsze kapsułki do zmywarki  jestem mega zadowolona ,0
naczynia po godzinnym cyklu zmywania czyste więc dają radę d,0
finish jak zawsze niezawodny,0
jak to kapsułki  myją,0
trzeba pamiętać żeby komora gdzie się wkłada tabletkę była sucha bo nie zawsze w pełni się w całości się rozpuszcza,0
bardzo dobra kapsułki bardzo dobrze czyszczą lepiej dołożyć i kupić porządne i mieć przynajmniej czyste naczynia polecamy,0
dobre jeżeli pojemnik na detergent jest sporych rozmiarów jeżeli nie to wymiary kapsułki powodują że folia przykleja się do ścianek i nie wpada do komory zmywarki jedyne wyjście z sytuacji to wrzucić kapsułkę od razu do zmywarki ale wtedy automatycznie ogranicza się wybór dostępnych programów zmywania,0
moim zdaniem jedne z najlepszych kapsułek świetnie zmywają a naczynia są czyste domyte i błyszczące,0
znakomita jakość mycia serdecznie polecam,0
wszystko ok ok,0
jedne z najlepszych kapsułek z jakich korzystałem mogę z czystym sumieniem polecić,0
moje ulubione nie pachną za mocno a co do skuteczności sztos,0
bdobre kapsułki,0
zostaje osad na zmywarce,0
dobrze rozpuszczają przypalenia,0
ładnie domywa naczynia wszystkie po myciu są czyste i błyszczące domywa również osady po herbacie i kawie,0
wreszcie tabletki po których gary nie śmierdzą mokrym psem  używam od  miesięcy i jest cacy ,0
dobrze się rozpuszczają w całości polecam,0
wszystko ok dobrze myją,0
nie ma porównania z żadnymi kapsułkami jakie używaliśmy do tej pory te same naczynie można teraz myć w programach z niższą temperaturą a efekt ok polecam,0
żadna z kapsułek nie uległa uszkodzeniu w transporcie,0
potężny zapas przynajmniej na  lata,0
czasami nie do końca się rozpuszczają zależy od programu wybranego a nie powinno tak być,0
czasem się nie rozpuszczają do końca,0
jedne z moich ulubionych tabletek,0
no wreszcie kapsułki które dobrze myją,0
wszystko domywa prawie idealnie,0
okej dość intensywnie pachną,0
wszystko ok super kapsułki domywaja rewelacyjnie polecam,0
świetnie piorą polecam  cytrynowa świeżość,0
super polecam każdemu jestem bardzo zadowolony dziękuję,0
kapsułki są ok najważniejsze że domywają,0
polecam jakość bardzo dobra,0
finish zawsze najlepsze,0
bardzo dobre zawsze domywają,0
polecam dobrze domywają,0
najwyższa  jakość,0
bardzo dobra jakość  myje idealnie,0
kapsułki bardzo dobrze myją naczynia,0
produkt klasy premium  więc i ocena na ,0
wyśmienite,0
bardzo dobrze myją  nawet bardzo brudne tłuste i przypalone rzeczy lśnią czystością po standardowym myciu nie zostawiają zapachu co jest częstym problemem przy cytrynowych kapsułkach,0
bardzo dobry produkt na rynku,0
ładny zapach efektywnie zmywają nawet duże zabrudzenia zamknięcie chroni przed wilgocią,0
naczynia po kapsułkach wychodzą czystsze czasem jest osad ale to raczej wina filtrów zmywarki która nie do końca filtruje  ogólnie filtry są czystsze łatwiej i wyczyścić polecam na ten moment mam zapas na około  lata  ,0
nie trzeba zmywać to zawsze super,0
słabo sie rozpuszczają,0
duże opakowanie  jednak kapsułki często nie rozpuszczają się do końca,0
działają świetnie,0
bardzo fajny efekt oprócz jakości zmywania pozostawiają w zmywarce lekki zapach cytryny super warto,0
klasa sama dla siebie polecam,0
kolejny raz korzystam sprawdzony produkt do zmywarki,0
świetne kapsułki wcześniej używałam somat fairy oraz ekologicznych dramat te doczyszczają wszelki nawet zaschnięty brud w tym krótszym programie naczynia są lśniące  szklanki kieliszki nawet stalowe garnki błyszczą doczyściły porządnie zapyziałe gary jestem zaskoczona i zachwycona nie wrócę już do żadnego eko mycia,0
 kapsułek do zmywarki w bardzo dobrej cenie,0
ok finisz quantum do tej pory teraz ultimate w użyciu,0
wysoka,0
super efekt,0
te kapsułki są najlepsze działają jak wodospad wszystko domyte i lśni,0
produkt dobry i używany w domu już ,0
pierwsza klasa,0
w miarę ok czyści tak samo jak inne kapsułki,0
w porównaniu do finish all in one działa o poziom a nawet kilka wyżej ładny zapach dobrze się rozpuszcza i nie zostawia resztek w zmywarce czy na naczyniach naczynia same w sobie są dobrze umyte szkoda że tyko szt w tej cenie cenowo wypadają średnio niestety,0
kapsułki są ok,0
tabletki jak tabletki nie widzę różnicy jeśli chodzi o tańsze dla mnie efekt taki sam,0
jakosc zmywania mega,0
najlepsze tabletki do zmywarki wg mnie naczynia piękne umyte i błyszczące,0
no szał myślałam że takie tam piarowe blablaale nie zbrązowiały spód patelni tylko indukcja zrobił się jak nowy  pięknie lśniąca stal,0
jestem zadowolony z działania tych kapsułek naczynia są czyste o ile zmywarce nic nie dolega np nie ma brudnego filtra ,0
bardzo dobre kapsułki nie pozostawiają żadnych śladów na naczyniach i w zmywarce jest ładny cytrynowy zapach,0
rewelacyjny produkt polecam serdecznie,0
efekty widać po umyciu extra,0
ten produkt na prawdę ma bardzo dobre działanie naczynia są po umyciu lepiej umyte i blyszczcae niż po innych produktach,0
bardzo dobre kapsulki nie zostawiaja zadnych smud mimo ze uzywam oszczednego programu sa rewelacyjne,0
bardzo dobre tabletki dobrze radzą sobie z zabrudzeniami nie niszczą szkła ani szkliwa na porcelanie,0
bardzo ładny zapach nie irytuje mnie tak jak inne tej firmy,0
chyba najlepsze jakie dotychczas używałem,0
jakość od lat,0
kapsułki super można polecić,0
dziękuję polecam,0
niby quantum a co chwilę są niedomyte naczynia zwłaszcza sztućce,0
naprawdę mocne,0
do zakupu przekonały mnie pozytywne opinie używam też finish powerball quantum i jestem z nich zadowolona a zakupione finish ultimate przeszły u mnie test pozytywnie także oba produkty spełniają swoją rolę dobrze myją zero smug wszytko lśni nawet wnętrze zmywarki,0
finish zawsze się sprawdza,0
wydajne tabletki polecam ,0
jak najbardziej polecam chyba najlepsze jakie miałam,0
dają radę nawet trudnym zabrudzeniom,0
cena ta sama co w biedronce,0
jak zawsze naczynia domyte,0
to najlepsze tabletki wśród tych z których korzystalam a miałam już ich kilka rodzajów korzystam dopiero od wczoraj zmywam jakieś  razy dziennie i jestem meeeeega zadowolona,0
wszytko ok kapsułki bez zarzutów polecam,0
najlepsze tabletki jakie kiedykolwiek używałam,0
lepszych nie widziałem,0
ok super naczynia ok,0
dobrze myją i ładnie pachną polecam ,0
najlepsze w swoim rodzaju,0
najlepsze na świecie polecam,0
super tabletki  lepsza receptura  polecam w ,0
bez uwag polecam,0
używam tych kapsułek od dłuższego czasu i wg mnie są najlepsze  używałam innych z tej firmy lecz te się sprawdzają polecam,0
korzystam z tych kapsułek cały czas polecam,0
super zmywa wszelki brud i nabłyszcza naczynia,0
polecam myją superrrrr,0
jest ok  zmywarka daje rade ,0
używam tego typu kapsułek już kilka lat a teraz są przynajmniej w dużych paczkach po  szt,0
bardzo bardzo szybka wysyła,0
bardzo dobre nie niszczą naczyń naczynia nie śmierdzą po nich chemią,0
bardzo dobrze myje polecam,0
produkt zgodny z opisem super jakość,0
czyści świetnie nie zostawia smug nabłyszcza,0
super jakość bez zarzutu,0
produkt jest rewelacyjny,0
najlepsze kapsułki jakie miałem,0
najlepszy produkt na rynku a korzystam ze zmywarek ponad  lat,0
najlepsze tabletki do zmywarki jakie miałem a przerobiłem ich naprawdę dużo,0
ok bardzo dobre,0
i w końcu czyste naczynia ,0
stosuję je od dawna są super,0
nie pozostawia zapachu na naczyniach rozpuszcza się dobrze domywa wydają się dobre,0
co tu dużo mówić myją bardzo dobrze jeśli poprawnie ustawić się naczynia w zmywarce żeby woda dotarła w każdy zakamarek,0
robią myju myju,0
najlepsze i ten zapach,0
dobrze domywają naczynia nie pozostawiają na nich brzydkiego zapachu polecam,0
jestem pod wrażeniem bo myją zdecydowanie lepiej od poprzednika  finish quantum max zeszły np wszelkie ślady kubków po herbacie,0
najlepsze tabletki na rynku domywają najcięższe zabrudzenia,0
tabletki rewelacja ,0
super kapsułkipolecam,0
sprawdzone tabletkikapsułki,0
sprawdzone najlepsze jakich do tej pory uzywałem,0
super się sprawują i w dobrej cenie,0
jak to finish super,0
kapsułki bardzo dobrze domywają trudne zabrudzenia gorąco polecam,0
super towar najlepszy jaki miałam,0
porządnie zapakowane ani jedna sztuka nie była pęknięta polecam,0
plastiki po nich nie smierdza duzy plus,0
profesjonalnie,0
super kapsułki polecam każdemu ,0
kolejny zakup  produkt super,0
super zmywają polecam,0
kapsułki super naczynia czyste nie pozostawiają osadu sprawiającego wrażenie szorstkości powierzchni,0
super kapsułki kupię jeszcze raz,0
stosuję od dłuższego czasu polecam,0
wszystko zgodne z opisem używamy od kat tej serii ,0
wszystkie całe bez problemów,0
szybko i sprawniesuper,0
najlepszy finish jaki uzywalem,0
sprawdzone tabletki więc to kolejny zakup,0
wszystkie naczynia czyste ,0
robi robotę chyba jedne z lepszych które stosowałem,0
najlepsze do programu  min ,0
dobrze domywaja i nadają świeżości umytym naczyniom,0
bardzo dobrze myją polecam ,0
byłem sceptycznie nastawiony okazuje się że jest lepszy efekt mycia od feiry zobaczę jak długo ta jakość wytrzyma,0
rewelacyjne kapsułki używałam przez krótki czas zwykłych finish które okazały się lipą te jak najbardziej idealne polecam,0
jakość zmywania nie pozostawia nic do życzenia ,0
najlepszej jakości kapsułki,0
sprawdzony bardzo dobry szklanki z herbaty czyściutkie,0
zawsze te kupuję są ok,0
nima lepszych ,0
rewelacyjne kapsulki idealne mycie,0
jedne z lepszych ,0
produkt doskonały  nic dodać,0
quantum to najlepsza edycja nie ma sobie równych ,0
używam od dawna i jak najbardziej ok,0
super naczynia i czyste ,0
faktycznie mocne tabletki  używam na zmianę classica ale widać różnicę,0
używam od dłuższego czasu i uważam że bardzo dobrze zmywają,0
lepsza skuteczność mycia,0
produkt zgodny z opisem dużo lepsze niż tabletki  dobrze się rozpuszcza i domywa naczynia,0
najlepsza kapsułka na rynku ,0
moim zdaniem najlepsze tabletki na rynu bez smug i wszystko czyste ,0
bardzo dobrej jakości tabletki finish ultimate quantum  naczynia lśnią czystościąprodukt dużo lepszy od poprzedników typu all in one polecam z czystym sumieniem,0
b dobra ,0
fajny produkt ,0
niestety ten finish okazał się dużo gorszy od fary nie domywa naczyń fary wszystko domywal więc jestem rozczarowana bo spodziewałam się czegoś lepszego,0
przykro mi bardzo  ale one nie domywają naczyń z normalnych zabrudzeń,0
niestety w mojej zmywarce whirlpool się nie sprawdziły,0
nie mam zdania bo jeszcze nie stosowałem ale kupiłem ze względu na chęć porównania z tabletkami fairy platinum allin co do których mam pewne wątpliwości,0
nie widać różnicy między ludwikiem poza dwa razy wyższą ceną,0
rezultaty prania gorsze niż w przypadku np fairy czym jestem rozczarowany sugerowałem się opisem formuł na opakowaniu nie domywają dobrze garnków,0
nie do końca domywają,0
"raczej słaba skuteczność zawiodłem się wcale nie usuwa osadów po herbacie w przeciwieństwie do innej znanej marki
w tej cenie trudno rekomendować zakup słabo działających kapsułek ",0
połasiłem się bo cena była atrakcyjna ale jednak fairy lepsze,0
tabletki paskudne żeby domyć naczynia trzeba wrzucić dwie bardzo slabo się rozpuszczają,0
zmywać zmywa ale przy większych zabrudzeniach i zmienieniu na zaawansowany program dodatkowo trzeba myć naczynia ręcznie więcej już nie kupię lepszy fairy,0
"po wielu testach chyba wszystkich tabletek na rynku okazało się że bezkonkurencyjne jest fairy zachęcony promocją postanowiłem po latach przetestować poraz kolejny finish niestety tabletki są beznadziejne tak jak były kilka lat temu mimoże używam soli naczynia wyjmuję z osadem szklanki sa jakby polane mlekiem w tej samej zmywarce z tej samej rury z wodą fairy zmywa na błysk i to także bez soli dlatego wyrzucam finish do kosza i wracam do fairy tylko pieniędzy szkoda  
nie polecam",0
jeżeli garnek jest lekko przyschnięty nieopłukany to te tabletki nie dadzą rady kubki szklanki większość talerzy ok z tym sobie poradzą garnki patelnie i sztućce z tym jest dużo gorzej zostawiają przyschnięte resztki jedzenia do tego biały osad na ściankach który trzeba przetrzeć na mokro wcześniej użyłem finish quantum tym razem poszedłem półkę wyżej i sięgnąłem po ultimate niestety nie spełniły moich oczekiwań wracam do farry nie były idealne bo zostawiały mocny cytrynowy sztuczny zapach jednak wszystko było perfekcyjnie umyte,0
sprawdzone   super się spisują,0
naczynia błyszczą gorąco polecam,0
polecam cena za sztukę mniej niż w sklepie i sa świetne ,0
za każdym razem kapsułka nie rozpuszcza się do końca,0
tabletki do zmywarki finish,0
spoko rozpuszczają się i domywają,0
od tej pory to moje kapsułki super robią robotę,0
choć cena black friday to identyczna jak w biedronce,0
sprawdza się w niskiej temperaturze,0
nie rozpuszczaja sie,0
pierwszorzędny produkt,0
skuteczne jedne z lepszych na rynku,0
polecam  na  wszystko ekspresowo,0
polecam finish na duży ,0
najlepsze i pięknie pachną,0
najlepsze i niezawodne ,0
zdecydowanie najlepsze tabletki do zmywarki,0
wersja tabletek ultimate lemon różni się tym od poprzedniej quantum że po otwarciu zmywarki nie wali tak ostrą chemią jest sporo droższa i to ponad  pozytywne wrażenie robi też nowe opakowanie generalnie klasa sama w sobie produkty tej firmy do zmywarki kupuję ponad  lat więc nie piszę recenzji ponieważ kupiłem ale mam co porównywać następnym razem też kupię ultimate lemon ale tylko z powodu wymienionego w pierwszym zdaniu innych różnic pomiędzy tabletkami nie zauważyłem nie jestem chodzącym laboratorium,0
bardzo szybko rozpuszczalne można stosować przy krótkich programach,0
zdarza się że tabletka nie do końca się rozpuści,0
kapsułki super nawet osad z herbat jaki do tej pory zostawał znika,0
znam już te tabletki do zmywarki polecam ponieważ rewelacyjnie  myją naczynia wyglądają pięknie po umyciu zdecydowanie polecam,0
tabletki działają bardzo dobrze są w praktycznym plastikowym opakowaniu które można łatwo zamknąć i otworzyć na klips,0
"tabletki były trochę przeterminowane ale mi to nie przeszkadza aż tak bardzo  ja ich nie zjadam
póki co tabletki nie rozpadają się  a zmywają bardzo dobrze w porównaniu do poprzednich kupionych gdzieś w stacjonarnym sklepie
jak do końca używania tabletek będzie tak dobrze jak teraz i zmywarka się nie zepsuje przez przeterminowane tabletki to na pewno kupię kolejny raz przeterminowane tabletki nie przeszkadza mi to ",0
klasa sama w sobie poleca  letnia zmywarka bosch,0
super produkt w atrakcyjnej cenie,0
towar super polecam,0
rewelacyjne kapsułki bardzo dobrze domywają zabrudzenia i nie zostawiają zacieków,0
znana ceniona marka i w koncu nowy produkt z płynnym środkiem w super pudelku ,0
produkcja przeznaczona na rynek europy wschodniej ale jakość bardzo dobra,0
najlepsze tabletki do zmywarki zmywają wszystko lepiej niż chajzer ,0
kupiłem zachęcony opiniami o ich skuteczności ale zdecydowanie istnieją lepsze tabletki od tych i to nawet u tego samego producenta jestem trochę rozczarowany bo wydając trochę więcej niż za standardowe kapsułki liczyłem na lepszą jakość tymczasem są po prostu przeciętne,0
jakościowo nie ma żadnej różnicy od  finish quantum ,0
dobrze myją i super zapach dają ,0
dobrze zmywają chyba lepiej niż platinium fairy który do tej pory był moim faworytem przez lata przy cięższym zabrudzeniu ostatecznie sobie nie poradził ale jest jako najbardziej dobry ,0
super jakość warte swojej ceny nareszcie naczynia błyszczą zero zacieków i zmywarka czyściutka polecam,0
nie pozostawia chemicznego zapachu w zmywarce,0
bardzo fajne kapsułki pięknie domywają a szkło jest błyszczące i bez zacieków,0
wszystko doczyszcza  i mieści się w zmywarce ,0
najlepsze kapsułki jakich dotąd używałam naczynia są zawsze czyste a ze zmywarki zawsze ładnie pachnie,0
domywa najbardziej zatluszczone blachy ,0
tabletki świetnie się sprawdzają w myciu  po skończonym myciu naczyń na filtrze nie ma tłustego osadu super dziękuję,0
"kupiłem ten produktponieważ z opisu wynikało że doskonale myje również szklanki po herbacie
niestety tak jak i inne tabletki  szklanki pozostają brudne jestem zawiedziony",0
"naczynia są na prawdę domyte cała kapsułka rozpuszcza się łatwo  nawet w tych niższych temperaturowo cyklach i co dla mnie najważniejsze efekt nie ma zaciekow matowego szkła żadne gary szklanki talerze nie śmierdzą ani nie mają posmaku kapsułki i szczerze można zrezygnować z nabłyszczacza zwyczajnie jest zbędny przy nich 
to mój no  ",0
najlepsze tabletki na rynku płynny środek sprawdza się rewelacyjnie domywa nieopłukane naczynia ,0
tego nie trzeba reklamować to trzeba po prostu kupić   ocena na ,0
idealne lepsze niż to co w marketach polskich można kupić,0
najlepszy produkt tej marki myją i lśnią pięknie,0
nie rozpuszcza się dobrze i robi zacieki na naczyniach,0
nie domywa naczyn,0
ładnie opakowanie mierny efekt mycia nie polecam,0
często folia przykleja się do kieszonki i trzeba resztki tabletki wyciągać ręcznie ,0
słabe naczynia niedomyte więcej nie kupię na tych samych programach fairy wszystko domywały,0
bardzo dobrej jakości chemia,0
najlepsze kapsułki do zmywarek polecam w  orginalne,0
jestem super zadowolony świetny produkt,0
dla mnie najlepsze może dlatego że innych nie używam a powinienem,0
sprawdzone i kupione kolejny raz bardzo dobrze umyte naczynia,0
jestem zaskoczona ale  ten finsh sje równie świetne jak fairy platinum z czerwonym plynem i plus za duże pudełko będzie służyło na kolejne tabletki,0
rewelacja jako jedyne finish usuwają nalot z herbaty skusiłam się na tańsze quantum max ale one nie dają rady polecam te ,0
"skuteczne tabletki do zmywarki w szczelnym dobrze zamykającym się opakowaniu polecam
",0
najlepsze tabletki do zmywarki używam od lat dobrze zmywają i nie niszczą szkła nie ma też zacieków rdzy na sztućcach polecam,0
to jedyne kapsułki jakich używam od lat ładnie domywają i przyjemnie pachną nie zamienię na żadne inne,0
próbowałem już wiele różnych tabletek do zmywarki chcąc zaoszczędzić warto jednak dopłacić te kilka złotych właśnie do tych dodatkowo nie potrzebuję już nabłyszczacza szkło jest błyszczące i bez zacieków  polecam,0
wreszcie poręczne zamykane opakowanie tabletki dobrze zmywają naczynia na każdym programie,0
no niestety akurat nie było tabletek dreft które zawsze kupujemy od tego sprzedawcy te nie dość że wychodzą drożej to są beznadziejne nie domywają robią zacieki czasami się nie do końca rozpuszczają i zostawiają gluta w pojemniku na tabletki z dreftem nie było takich problemów nie polecam tego kupować ,0
dobrze zmywają i pozostawiają ładny zapach w zmywarce,0
"nie ma co tu pisać jest czysto
 za każdym razem",0
jak dla mnie to jedne z najlepszych tabl do zwywarkipolecam,0
dobrze działają naczynia są czyste  testowane miesiąc miły cytrynowy zapach ,0
wszystko zgodne z opisem zmywarka mówi że wszystko ok naczynia też się nie skarżą polecam ,0
zawsze przeliczam ilość do ceny  wyszło super do tego wysoka jakość produktu,0
bardzo dobre kapsułki do zmywarki  naczynia są bardzo dobrze umyte i mają połysk polecam,0
ekstra produkt tabletki świetnie domywaja pozostawiają błyszczący efekt na szklankach,0
myją dobrze po myciu na stopni dawno nie miałam tak czystej zmywarki i naczyń,0
tabletki podobnie jak inne produkty finish do zmywarek są wysokiej jakości,0
tabletki dają radę brudnych naczyń nie wyjmuje ,0
w tej chwili to moje ulubione tabletki do zmywarki swietne pudełko ,0
tabletki średniej jakości nie polecam na czarnych talerzach zostawia osad ,0
tabletki dobrej jakości najlepsze jakie do tej pory używałem polecam,0
świetne tabletki prawdę mówiąc są to raczej kapsułki w otoczce żelowej efekt zmywania zawsze idealny,0
niezawodne tabletki  kupuję od bardzo dawna polecam,0
najlepsze warto mieć czyste naczynia nawet jeśli jedna tabletka w przeliczeniu wychodzi drożej niż w innych produktach,0
najlepsze ze wszystkich wzorowe opakowanie  idealnie się rozpuszczają i zmywają przy najniższej temperaturze,0
spoko kapsulki myja ciut lepiej niz wczesniejsze wersje,0
tabletki super kupiłam już drugie opakowanie i na pewno pozostanę przy tym produkcie,0
zestaw dobra zmywarka  te tabletki   program na   brak problemów brak zastrzeżeń,0
właśnie pierwszy raz zmywa ten produkt wygląda odjazdowo i pieknie pachnie cytrynowo,0
najlepsze kapsułki z jakich korzystałem kupilem je już drugi raz warto ,0
bardzo praktyczne opakowanie ,0
tabletki bardzo dobrej jakości tylko trochę drogie ,0
jakość jakość i blask czystych naczyń,0
najlepsze tabletki jakich do tej pory używałam polecam,0
wg mnie najlepsze już od dłuższego czasu używam i naprawdę dobrze działają w połączeniu ze zmywarka siemens z czyszczeniem bębna w pralce samsung tez sobie radzą świetnie ,0
najlepsze tabletki do zmywarki jakie powstały,0
myją to czego inne nie potrafiły domyć polecam,0
produkt ok daje radę nawet na krótkich programach,0
"efekt po użyciu kapsułek zgodny z oczekiwaniami

praktycze pudełko do przechowywania kapsułek",0
domywają nawet mocno ubrudzone naczynia nie pozostawiają sztucznego zapachu doskonały produkt bardzo wydajny ,0
po prostu najlepsze nic do tej pory nie domywało naczyń jak te tabletki czyste błyszczące i pachnące ,0
tabletki super sprawdzają się w  rozpuszczają się nie zostawiają żadnych smug ani zacieków naczynia domyte w zmywarce zostaje super zapach  polecam w  ,0
najlepsze tabletki jakie miałam wszystko się pięknie domywa nawet przypalone żaroodporne szkło bardzo polecam ,0
bardzo dobrze czyszczą naczynia zostawiają cytrynowy zapach,0
osłonka detergentu jest tak szybko rozpuszczalna ze nowe zmywarki z boscha nie dają sobie z nia rady zostaje w kieszonce w związku z czym trzeba umieszczać bezpośrednio w szufladzie nie mniej same efekty są doskonale  myje bombowo,0
zdecydowanie lepsze niż tabletki dużo lepiej domywają naczynia,0
niezwykle skuteczny,0
 kapsułki mają tendencję do niecałkowitego rozpuszczania i resztki błonki z której  są zbudowane zostają w postaci klejącego się glutu w zasobniku na kapsułki bądź na dnie zmywarki  jednak naczynia myją dobrze a d o tej małej niedogodności da się przywyknąć,0
dobre nawet do krótkich cylki min w stc rozpuszczają się calkowicie nie pozostawiają zacieków polecam ,0
genialne kapsułki do zmywarki to już druga taka paczka i dalej będę korzystać tylko z tego produktu,0
najlepsze kapsułki do zmywarki nie zostają żadne niedomyte naczynia ,0
najdroższe ale i najlepsze,0
najlepsze najmocniejsze tabletki bardzo dobrze doczyszczaja nawet mocny brud dodatkowo zmiękczają wode,0
bardzo dobre tabletki domywają idealnie nie korodują szkła polecam,0
bardzo dobre kapsułki czyszczą dokładnie polecam,0
najlepsze kapsułki do zrywania na rynku,0
tabletki testuje w odniesiuniu do fairy platinium plus specjalnie różnicy nie widać na szybkim zmywaniu identycznie finish ciut droższy,0
"są rewelacyjne  
póki co najlepsze jakie kiedykolwiek miałam a wiele marek się przewinęło
szczerze polecam  ",0
"tabletki bardzo dobre nie zostawiają zacieków na naczyniach oraz w pełni się rozpuszczają
bardzo polecam ",0
"bardzo dobre tabletki do zmywarki aż byłam zdziwiona bo usunęły osad z kubka po herbacie którego zwykłe quantum nie usuwają plus osady z naczynia do zapiekania które też wydawało się nie do zmycia
są droższe ale warte swojej ceny",0
drogie ale super jakość ,0
wg mnie najlepsze tabletki do zmywarkibardzo dobra jakość,0
najlepsze tabletki jakie mielismy wczesniej uzywalismy finish classic i nie ma porownania polecam,0
najlepsze tabletki na rynku super jakość mycia,0
wszystko umyją ale zauważam że kolory na niektórych kubkach bledną od tego produktu ale i tak używam,0
wydaje mi się że naczynia są bardziej czyste i z połyskiem od innych środków które używaliśmy,0
ok ale rdza nadal pojawia się na sztućcach,0
przy dłuższym przy programie ok przy krótszym często zdarza się  że kapsułka nie rozpuści się dokładnie ogólnie dobre  ale szału nie zrobiły ,0
produkt bardzo dobry cena bardzo dobra   używam go od lat,0
bardzo dobre tabletki poprzednie somat nie dopierały części zabrudzeń a te jak na razie radzą sobie ze wszystkim polecam,0
według mnie najlepsze tabletki do zmywarki na plus praktyczne pudełko,0
kapsułki spełniają swoje zadanie naczynia lśnią kapsułki bardzo dobrze domywają naczynia ,0
"tabletek do zmywarki finish quantum używamy już od wielu lat
nowa odsłona tych tabletek jest również bardzo dobra naczynia są czyste bez smug i zacieków
zapach w zmywarce przyjemny 
mogę śmiało polecić ten produkt",0
super produkt jak się skończy to na pewno dokupię,0
ok działa myje jak na razie jest ok polecam dobra alternatywa dla innych kapsułek,0
naczynie są jak nowe ,0
bardzo dobreskuteczne tabletkipolecam,0
pieknie pachna dobrze czyszcza tylko troche kwasne w smaku,0
beznadziejny produkt odradzam zakup woreczki się nie rozpuszczają całkowicie pozostaje brudna komora do której wkłada się woreczki niedomywane są naczynia i to niezależnie od długości programu lub temperatury zmywania np niedomyte zostały talerze po obiedzie zmywane wraz z innymi elementami w programie o czasie trwania  h i o temperaturze zmywania c  zmywarka jest regularnie czyszczona także filtry również z użyciem dedykowanych środków poprzednio używane woreczki do zmywania innego producenta nie sprawiały tylu problemów jeszcze raz odradzam zakup,0
zapach wygodne opakowanie i bardzo dobra jakość ,0
jest to produkt wysokiej klasy,0
"polecam
dobrze myją dobrze się rozpuszczają ",0
ładny zapach tabletek pudełko do wykorzystania na później,0
zdecydowana większość tabelek się nie rozpuszcza w dozowniku zostaje sklejona papka,0
"super  zapach super naczynia super czyste polecam",0
produkt zgodny z opisem wygodne pudełko jak dla mnie najlepsze kapsułki ,0
bardzo dobre tabletki czysta zmywarka ,0
dobrze myje i pachnie,0
swietnie zmywaja,0
sprawdzone i najlepsze kapsułki do zmywarki,0
produkt bez zastrzeżeń wygodne opakowanie wielokrotnego użytku polecam,0
zmyją wszystko ,0
tabletki rewelacyjne z wyższej półki,0
najlepsze kapsułki na ziemi ,0
dla mnie bezkonkurencyjne,0
super polecam produkt,0
świetne znacznie lepsze od innych które używałem ,0
dobrze myje przyjemnie pachnie ,0
w porównaniu z innymi znanymi markami  najlepsze,0
mega kapsy zapach rewelacyjny tak samo myje naczynia polecam,0
działają jak trzeba wcześniej kupowałem w marketach inne ale te są moim zdaniem lepsze kupiłem je kolejny raz,0
dobrze domywają nie ma zacieków zapach troszkę mi przeszkadza bo mam wrażenie że zostaje na naczyniach choc chyba przez to wydaje się ze lepiej domywa niz wersja bez zapachu ,0
ot kapsułki jak każde inne finisha no i plus za pudełko,0
piorą jak inne ,0
super kapsolki w eleganckim pudelkupieknie pachna dobrze czyszcza,0
polecam i pozdrawiam,0
całkiem dobre,0
myje ino szum ,0
w końcu wszystkie naczynia umyte,0
finish jak zawsze kończy dobrze robotę,0
świetnie czyszczą naczynia rewelacja polecam,0
wcześniej używałam żel finish teraz zdecydowanie przechodzę na te kapsułkiosad od herbaty nie ma z nimi szans,0
kapsułki pierwsza klasa w idealnym pożądku domywają na błysk nie zostaje nic w dozowniku polecam wszystkimzmywarka amica,0
nie domywaja nizszej jakosci niz u innych  skad oni je maja,0
lubię te kapsułki,0
jest bardzo dobry polecam,0
w miarę ale,0
najlepsze tabletki do zmywarki na rynku ,0
regularnie ich używamy świetnie się sprawdzają nie trzeba nabłyszczacza,0
super jest ok ,0
ogólnie tabletki ok ale nie zawsze wszystko domywają,0
wiadomo,0
według opisu,0
bardzo dobre tabletki stosuje od dawna wszystko domyte i bez smug,0
wszystko zgodne z opisem polecam ,0
porządne opakowanie nie folia,0
super produkt nawet po wrzuceniu pękniętej szklanki po zmywaniu wyciągam nówkę sztukę,0
najlepsze kapsułki na rynku jak dla mnie,0
kapsułki dobre domywają się naczynia ale kapsułka nie rozpuszcza się do końca,0
fajne pudełko  opakowanie tabletek,0
działają usuwają osad herbaty z kubków co inne kapsułki miały problem,0
super że jest plastikowe zamykane opakowanie tabletki zmywają super,0
chyba wszystko ok narazie otwarta jedna paczka wszystko suche  super cena promocyjna ,0
niestety tabletki nie domywają naczyń tak jak poprzednie których używałam,0
najlepsze tabletki na świecie żadne inne tak nie domywaja,0
fajne pudełko można wykorzystywać wielekrotnie po zakupie kolejnych kostek w miękkim opakowaniu,0
